ts_code  ,trade_date,open ,high ,low  ,close,pre_close,change,pct_chg,vol       ,amount      ,K   ,r_1y   ,expiry_t             ,sigma_1y           ,d1                   ,d2                   ,call              ,put                ,close_day_before,return                 ,K   ,r_1y   ,expiry_t             ,sigma_1y          ,d1                   ,d2                   ,call              ,put
000651.SZ,2019-11-27,57.8 ,57.9 ,56.9 ,57.64,58.54    ,-0.9  ,-1.5374,349870.41 ,2009248.258 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,57.81           ,0.012627573084241426   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-11-28,57.71,58.61,57.71,58.45,57.64    ,0.81  ,1.4053 ,298217.72 ,1739128.654 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,58.54           ,-0.015374103177314632  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-11-29,58.38,58.78,56.95,57.71,58.45    ,-0.74 ,-1.266 ,337348.4  ,1955006.45  ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,57.64           ,0.014052741151977832   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-03,60.0 ,61.19,59.2 ,60.8 ,57.71    ,3.09  ,5.3544 ,900325.86 ,5414302.506 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,58.45           ,-0.012660393498716886  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-04,60.78,63.46,60.37,62.58,60.8     ,1.78  ,2.9276 ,784965.69 ,4882232.339 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,57.71           ,0.0535435799688095     ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-05,62.7 ,63.05,61.82,62.27,62.58    ,-0.31 ,-0.4954,452729.36 ,2821022.539 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,60.8            ,0.029276315789473706   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-06,62.36,62.88,62.02,62.39,62.27    ,0.12  ,0.1927 ,312483.06 ,1947670.639 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,62.58           ,-0.0049536593160753465 ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-09,62.39,62.85,61.9 ,62.15,62.39    ,-0.24 ,-0.3847,290231.55 ,1809238.672 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,62.27           ,0.0019270916974465622  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-10,62.44,62.45,61.7 ,62.16,62.15    ,0.01  ,0.0161 ,235236.85 ,1462272.841 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,62.39           ,-0.003846770315755762  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-11,62.51,62.59,61.12,61.4 ,62.16    ,-0.76 ,-1.2227,291399.37 ,1794894.22  ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,62.15           ,0.00016090104585676605 ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-12,61.8 ,62.0 ,61.12,61.48,61.4     ,0.08  ,0.1303 ,202593.66 ,1247667.564 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,62.16           ,-0.012226512226512195  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-13,61.9 ,63.39,61.9 ,62.99,61.48    ,1.51  ,2.4561 ,442358.77 ,2781770.141 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,61.4            ,0.0013029315960911775  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-16,63.38,63.65,62.72,63.1 ,62.99    ,0.11  ,0.1746 ,305590.75 ,1927328.052 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,61.48           ,0.02456083279115168    ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-17,63.1 ,64.51,63.01,64.11,63.1     ,1.01  ,1.6006 ,392626.39 ,2509277.11  ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,62.99           ,0.0017463089379266459  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-18,64.39,66.1 ,64.12,64.37,64.11    ,0.26  ,0.4056 ,451518.3  ,2933611.003 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,63.1            ,0.0160063391442155     ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-19,64.65,65.5 ,64.41,65.0 ,64.37    ,0.63  ,0.9787 ,281463.43 ,1829088.621 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,64.11           ,0.004055529558571286   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-20,64.99,65.42,64.33,64.51,65.0     ,-0.49 ,-0.7538,234278.39 ,1515833.509 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,64.37           ,0.00978716793537355    ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-12-23,65.07,65.6 ,64.5 ,64.5 ,64.51    ,-0.01 ,-0.0155,337709.91 ,2195706.612 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,65.0            ,-0.00753846153846146   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
